baselineId	groupId	unitNo	sequenceNo	section	title	pageStart	pageEnd	extractionMode	pdfMd5	risk	status	disposition	reviewer	reviewedAt	correctionCount	evidence	notes
pephs2-008	pephs2	1	8	Reading and Thinking	Assessing Your Progress	17	17	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	recovered-adjacent-model	Codex visual review	2026-07-22	1	content/pep-english/reviewed-corrections.json#pephs2-008	逐项核对PDF第17页并检查第18页；第17页两段进度检测共16处空白，未填空或改写；相邻边界检查发现第18页完整三轮Goldfish Shark-Fin广告范例，作为Project课文收录并记录真实来源页。
pephs2-009	pephs2	2	9	Reading and Thinking	Read about Xie Lei's experience on an exchange programme	21	21	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	Codex visual review	2026-07-22	8	content/pep-english/reviewed-corrections.json#pephs2-009	逐行核对PDF第21–22页；恢复完整八段谢蕾交换学习报道，确认第21页双栏顺序和第22页三个结尾段；排除照片、策略框、指令和练习。
pephs2-010	pephs2	2	10	Reading and Thinking	Build up your vocabulary	23	23	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	Codex visual review	2026-07-22	0	content/pep-english/reviewed-corrections.json#pephs2-010	逐项核对PDF第23页；本页为纵横字谜、5个句子空白及含5处空白的留学经历短文，未解题、补词或伪造正文。
pephs2-011	pephs2	2	11	Reading and Thinking	Discover useful structures	24	24	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	Codex visual review	2026-07-22	0	content/pep-english/reviewed-corrections.json#pephs2-011	逐项核对PDF第24页并检查第25页；本页为名词性从句辨识、6组改写及含4处空白的Leon短文，未补写；第25页仅为听力活动。
pephs2-012	pephs2	2	12	Reading and Thinking	Listening and Speaking	26	26	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	Codex visual review	2026-07-22	1	content/pep-english/reviewed-corrections.json#pephs2-012	逐行核对PDF第26页；收录下半部完整九轮Lu Yao–Miss Conner弱读式对话；上方六轮采访范例以省略号结束，非完整对话，不收录。
pephs2-013	pephs2	2	13	Reading and Thinking	Express your opinions on studying abroad	27	27	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	split-multiple	Codex visual review	2026-07-22	16	content/pep-english/reviewed-corrections.json#pephs2-013	逐行核对PDF第27页；左右栏为立场相反且分别署名的两封独立家长来信，拆为两课，各保留称呼、五段论述、敬语和署名；排除共享指令和标题。
pephs2-014	pephs2	3	14	Reading and Thinking	experienced wonderful local dishes, from Guangdong's elegant dim sum—small servings of food in	34	34	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	recovered-prior-page	Codex visual review	2026-07-22	7	content/pep-english/reviewed-corrections.json#pephs2-014	逐行核对PDF第33–34页；自动候选只截到第34页末两段，向前检查恢复标题及第33页五段正文，形成完整七段Culture and Cuisine；排除图片、导入题、表格、策略框和练习。
pephs2-015	pephs2	3	15	Reading and Thinking	visitor to, and why. Then take turns role-playing taking your foreign guest to the	38	38	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	Codex visual review	2026-07-22	0	content/pep-english/reviewed-corrections.json#pephs2-015	逐项核对PDF第38页；本页为听力问题、故意省略中段的角色扮演开头及点餐/结账句型表，未重构未印出的对话。
pephs2-016	pephs2	3	16	Reading and Thinking	Write about a healthy diet	39	39	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	Codex visual review	2026-07-22	5	content/pep-english/reviewed-corrections.json#pephs2-016	逐行核对PDF第39页并检查第40页；恢复完整五段Healthy Eating文章，排除阅读指令和背景图片；第40页仅为标题匹配、分析及写作活动。
pephs2-017	pephs2	4	17	Reading and Thinking	Learn about a rail journey across Canada	45	45	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	6	Seeing the True North via Rail: Vancouver and the Heart of Canada	Merged the complete article across pages 45–46; removed all lead-in, strategy, matching, table and discussion activities.
pephs2-018	pephs2	4	18	Reading and Thinking	From Edmonton, the train headed southeast across the great Canadian Prairie. At school, Daiyu	46	46	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	merged-continuation	visual-page-review	2026-07-22	0		Merged this continuation and conclusion into pephs2-017; excluded all exercises below it.
pephs2-019	pephs2	4	19	Reading and Thinking	Listening and Speaking	50	50	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed an explicitly ellipsised role-play starter, phrase banks and reading questions; did not invent the omitted dialogue.
pephs2-020	pephs2	4	20	Reading and Thinking	SEEING THE TRUE NORTH VIA RAIL:	51	51	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	10	Seeing the True North via Rail: Toronto and Montreal	Merged the complete article across pages 51–52 and removed photographs, map, questions and writing activities.
pephs2-021	pephs2	4	21	Reading and Thinking	Assessing Your Progress	53	53	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed vocabulary tasks and a seven-blank grammar conversation; no blanks were reconstructed.
pephs2-022	pephs2	4	22	Reading and Thinking	• how much time the journey will take	54	54	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed project instructions, research bullets, route card and cycling-tip list; no connected model prose is printed.
pephs2-023	pephs2	5	23	Reading and Thinking	Learn about first aid for burns	57	57	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	15	First Aid for Burns	Merged the complete leaflet across pages 57–58, preserving types, characteristics and all six treatment steps while excluding exercises.
pephs2-024	pephs2	5	24	Reading and Thinking	Build up your vocabulary	59	59	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed definition blanks, multiple-choice micro-dialogues and a six-gap chemical-burn passage.
pephs2-025	pephs2	5	25	Reading and Thinking	Discover useful structures	60	60	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed grammar rewriting and a ten-gap Mrs Taylor emergency narrative; no answers were supplied.
pephs2-026	pephs2	5	26	Reading and Thinking	Listening and Speaking	62	62	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed listening tasks, picture vocabulary and an open role-play; the 999-call transcript is not printed.
pephs2-027	pephs2	5	27	Reading and Thinking	Share your story about providing first aid	63	63	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed a five-gap sentence-insertion article after checking its A–E choices on page 64; did not reconstruct it.
pephs2-028	pephs2	5	28	Reading and Thinking	Assessing Your Progress	65	65	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed word-choice work and a ten-gap bicycle-accident passage; page 66 contains projects only.
pephs2-029	pephs2	1	29	Reading	AI AND HUMAN BEINGS	71	71	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	5	AI and Human Beings	Restored the complete five-paragraph article in visual order; removed the instruction, illustrations and page 72 exercises.
pephs2-030	pephs2	1	30	Reading	DA VINCI'S	73	73	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	8	Da Vinci’s World	Merged the complete eight-paragraph feature across pages 73–74, including the mid-paragraph page break.
pephs2-031	pephs2	1	31	Reading	to help build city defences more than they needed artists. However,	74	74	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	merged-continuation	visual-page-review	2026-07-22	0		Merged this continuation and conclusion into pephs2-030 rather than publishing a fragment.
pephs2-032	pephs2	2	32	Reading	Using Structures 3 Students have to speak a foreign lang uage	76	76	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed noun-clause exercises and a six-gap culture-shock passage; no answers were supplied.
pephs2-033	pephs2	2	33	Reading	Listening and Speaking	77	77	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed picture matching, listening questions, an eleven-gap report and an open role-play; no transcript is printed.
pephs2-034	pephs2	2	34	Reading	Paragraph : Jim's observations about China	78	78	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	9	Life in China	Merged Jim’s complete email across pages 78–79, including greeting, closing and signature; excluded activities.
pephs2-035	pephs2	2	35	Reading	While in high school, Zhan Tianyou became increasingly interested in the rapid development of	81	81	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line-prior-page-recovery	2026-07-22	10	Zhan Tianyou: The Father of China’s Railroad	Recovered the missing title and first five paragraphs from page 80, then merged the full biography through page 81.
pephs2-036	pephs2	3	36	Reading	programmer in Shenzhen, says that he has given up eating packaged meals except when	85	85	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	4	Convenience Food or Fresh Food?	Restored the complete four-paragraph article and excluded reader comments and exercises on pages 85–86.
pephs2-037	pephs2	3	37	Reading	Imagine sitting in a restaurant in a Western	87	87	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	9	Farm-to-Table	Merged the complete nine-paragraph feature across pages 87–88, including a mid-paragraph page break.
pephs2-038	pephs2	3	38	Reading	local food heritage as a way of protecting local culture. As	88	88	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	merged-continuation	visual-page-review	2026-07-22	0		Merged this continuation and conclusion into pephs2-037 rather than publishing a fragment.
pephs2-039	pephs2	4	39	Reading	Using Structures	90	90	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	removed-nonarticle	visual-page-review	2026-07-22	0		Removed grammar activities and an intentionally erroneous contest advertisement; no corrections were invented.
pephs2-040	pephs2	4	40	Reading	XU XIAKE'S GUILIN	92	92	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	8	Xu Xiake’s Guilin	Merged the complete eight-paragraph journey across pages 92–93 and excluded all activities and writing scaffolds.
pephs2-041	pephs2	4	41	Reading	Yet, perhaps no one in China travelled farther or longer	93	93	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	merged-continuation	visual-page-review	2026-07-22	0		Merged this continuation and conclusion into pephs2-040 rather than publishing a fragment.
pephs2-042	pephs2	4	42	Reading	JOURNEYS BY DOG SLED	94	94	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	retained-corrected	visual-line-by-line	2026-07-22	9	Journeys by Dog Sled	Merged the complete nine-block feature across pages 94–95, preserving both Jack London quotations.
pephs2-043	pephs2	4	43	Reading	trifle egotistical, as country gentlemen sometimes become because of their insular situation. But	95	95	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	merged-continuation	visual-page-review	2026-07-22	0		Merged this mid-quotation continuation and article conclusion into pephs2-042.
pephs2-044	pephs2	5	44	Reading	Using Words and Expressions	96	96	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-language-exercises	0	Using Words and Expressions contains tables, translation prompts, blanks, and incomplete first-letter-clue conversations; no complete coherent text.	
pephs2-045	pephs2	5	45	Reading	Using Structures	97	97	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-grammar-exercises	0	Sentence-generation and rewriting tasks plus a deliberately error-filled story to correct; not an intact model text.	
pephs2-046	pephs2	5	46	Reading	bathroom safety bedroom safety sports safety	99	99	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-line-by-line-and-column-order	override-complete-manual	36	Restored Is Your Home Safe? across pages 99-100 in visual section order; excluded scan checklist, exercises, prompts, page furniture, and illustrations.	
pephs2-047	pephs2	5	47	Reading	Red Cross Facts	101	101	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-feature	9	Restored How One Man Made a Difference across pages 101-102; joined the cross-page sentence and excluded the Red Cross Facts box and page furniture.	
pephs2-048	pephs2	5	48	Reading	about every war, helping to care for both soldiers and civilians. While	102	102	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Continuation and conclusion merged into pephs2-047; not published as a mid-sentence fragment.	
pephs2-049	pephs2	5	49	Reading	I Review of Noun Clauses 复习名词性从句	112	112	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-grammar-appendix	0	Rules, tables, and isolated noun-clause and tense examples are reference material rather than a complete text.	
pephs2-050	pephs2	5	50	Reading	I I	113	113	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-grammar-appendix	0	Past-participle and -ing-form grammar tables and examples are not a complete article, composition, or dialogue.	
pephs2-051	pephs2	5	51	Reading	一般式 doing being done	114	114	text	1a701f2205298de95ea59cfc71eb83cd	normal	passed	2026-07-22	visual-page-review	removed-grammar-appendix	0	Continuation of the -ing-form grammar appendix; adjacent-page review confirms no hidden complete article.	
pephs3-001	pephs3	1	1	Reading and Thinking	Learn about different painting styles in Western art	9	9	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-article	12	Restored A Short History of Western Painting across pages 9-10 with four section headings; excluded instructions, strategy box, captions, charts, exercises, and page furniture.	
pephs3-002	pephs3	1	2	Reading and Thinking	Impressionism (late 19th to early 20th century)	10	10	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Continuation and conclusion merged into pephs3-001; not published as a separate second-page fragment.	
pephs3-003	pephs3	1	3	Reading and Thinking	Build up your vocabulary	11	11	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-cloze-and-vocabulary-exercises	0	Monet cloze with eight blanks plus vocabulary activities; excluded without supplying or guessing answers.	
pephs3-004	pephs3	1	4	Reading and Thinking	Write an art exhibition announcement	15	15	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-announcement	9	Retained Ancient Chinese Art on Show with all exhibition details; excluded instruction, prompt, browser furniture, artworks, and page furniture.	
pephs3-005	pephs3	1	5	Reading and Thinking	La Primavera, by Sandro Botticelli (1445–1510) Le Poète, by Auguste Shrimps, by Qi Baishi	18	18	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-project-scaffolding	0	Artwork captions and talk-show role-play instructions contain no complete printed dialogue or article; no transcript was invented.	
pephs3-006	pephs3	2	6	Reading and Thinking	Learn to develop good health habits	21	21	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-article	10	Restored Habits for a Healthy Lifestyle across pages 21-22 with the three habit-cycle points; excluded prompts, strategy box, diagrams, questions, tasks, and page furniture.	
pephs3-007	pephs3	2	7	Reading and Thinking	Build up your vocabulary	23	23	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-cloze-and-language-exercises	0	Ten-blank summary, collocation prompts, four-blank passage, and sentence-making tasks; excluded without supplying answers.	
pephs3-008	pephs3	2	8	Reading and Thinking	Write a letter to the editor about your lifestyle	27	27	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-structural-split	split-two-complete-letters	16	Split the parallel columns into Wang Lu’s and George Fielding’s complete signed letters; excluded shared instruction, decoration, and page furniture.	
pephs3-009	pephs3	2	9	Reading and Thinking	Information Wang Lu George Fielding	28	28	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-letter-analysis-exercises	0	Information table, paragraph labels, prompts, drafting instructions, and checklist contain no new complete passage.	
pephs3-010	pephs3	2	10	Reading and Thinking	Assessing Your Progress	29	29	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-cloze-and-error-correction	0	Six-blank passage and a second passage deliberately containing eight errors; excluded without filling or silently correcting them.	
pephs3-011	pephs3	3	11	Reading and Thinking	CLIMATE CHANGE REQUIRES THE WORLD'S ATTENTION	33	33	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-article	5	Restored the complete climate-change article across pages 33-34 and joined the greenhouse-effect paragraph; excluded prompts, questions, figures, strategy box, and page furniture.	
pephs3-012	pephs3	3	12	Reading and Thinking	Earth's surface as short-wave radiation. The heat is released back into space at longer	34	34	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Continuation and conclusion merged into pephs3-011; not published as a mid-sentence fragment.	
pephs3-013	pephs3	3	13	Reading and Thinking	said. Then summarise the information you got Summarise information	38	38	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-listening-summary	0	Nine-blank summary and listening/discussion scaffolding with no printed interview transcript; excluded without inference.	
pephs3-014	pephs3	3	14	Reading and Thinking	Write a report on an environmental issue	39	39	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-report	4	Restored Reducing Water Pollution in the Li River across pages 39-40 and joined paragraph three; excluded prompts, figures, exercises, writing steps, checklist, and page furniture.	
pephs3-015	pephs3	3	15	Reading and Thinking	Assessing Your Progress	41	41	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-cloze-and-transformation	0	Six-blank passage and reported-speech conversion exercise; excluded without supplying answers.	
pephs3-016	pephs3	4	16	Reading and Thinking	Explore the spirit of adventure	45	45	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-diary-feature	17	Restored A Successful Failure with its introduction and all three dated diary entries across pages 45-46; excluded the pre-reading advertisement, tasks, figures, and page furniture.	
pephs3-017	pephs3	4	17	Reading and Thinking	We have been struggling for days, but things on Elephant	46	46	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Third diary entry and conclusion merged into pephs3-016; not published as a page-two fragment.	
pephs3-018	pephs3	4	18	Reading and Thinking	Build up your vocabulary	47	47	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-vocabulary-and-cloze-exercises	0	First-letter blanks, word choices, and eleven-blank expedition summary; excluded without supplying answers.	
pephs3-019	pephs3	4	19	Reading and Thinking	Listening and Speaking	50	50	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-incomplete-role-play	0	Sailor-selection table, expression bank, and example discussion ending with an ellipsis; no complete dialogue or article.	
pephs3-020	pephs3	4	20	Reading and Thinking	Learn about optimism and perseverance	51	51	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-memoir	6	Restored The Reward for Perseverance across pages 51-52; excluded prediction prompts, figure, questions, writing steps, checklist, and page furniture.	
pephs3-021	pephs3	4	21	Reading and Thinking	Antarctic Challenge	55	55	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-video-worksheet	0	Brief video setup plus event-ordering and viewing questions; no complete article or transcript is printed.	
pephs3-022	pephs3	5	22	Reading and Thinking	Appreciate different forms of English poems	57	57	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-embedded-poem-order	override-merged-complete-selection	13	Restored A Few Simple Forms of English Poems across pages 57-58 with poems A-F placed after their explanatory sections and lineation preserved; excluded all tasks and furniture.	
pephs3-023	pephs3	5	23	Reading and Thinking	Another simple form of poem that amateurs can D	58	58	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Continuation with poems D-F merged into pephs3-022; not published as a page-two fragment.	
pephs3-024	pephs3	5	24	Reading and Thinking	Review useful structures	60	60	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-editing-source	1	Retained the complete printed Browning introduction unchanged; excluded instruction, scrambled Tagore set, figure, prompt, example, and page furniture.	
pephs3-025	pephs3	5	25	Reading and Thinking	Write a poem	63	63	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-structural-split-and-adjacent-page-recovery	split-five-complete-poems	5	Recovered two complete pronunciation poems from page 62 and split them with the three independent complete poems on page 63; preserved stanza lineation and excluded instructions, strategy box, author lines, and furniture.	
pephs3-026	pephs3	5	26	Reading and Thinking	Information Wind on the Hill Dream A Match	64	64	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-model-essay	4	Retained the complete four-paragraph model essay appreciating Dream; excluded the planning table, information box, prompts, and page furniture.	
pephs3-027	pephs3	5	27	Reading and Thinking	Assessing Your Progress	65	65	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-structural-split	split-two-dialogues-and-remove-cloze	11	Split the two complete model dialogues into separate lessons; excluded the preceding poetry-history passage because it contains eight learner blanks, plus reflection prompts, page-66 project examples, and furniture.	
pephs3-028	pephs3	1	28	Reading	THE STARRY N IGHT	71	71	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-three-paragraph-feature	3	Restored The Starry Night in visual reading order around its images; corrected the baseline title and excluded the instruction, images, and furniture after checking pages 70 and 72.	
pephs3-029	pephs3	1	29	Reading	MICHELANGELO'S DAVID	73	74	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-merged-complete-eight-paragraph-feature	8	Restored Michelangelo's David across pages 73-74; removed only the Chinese Goliath gloss, images, and furniture, and checked pages 72 and 75 to confirm boundaries.	
pephs3-030	pephs3	2	30	Reading	Using Structures To save yourself some time, you could tr y	76	76	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-grammar-source-passage	1	Retained the complete balanced-diet passage unchanged; excluded incomplete conversations, classification lines, the Hangzhou fill-in passage, image, and furniture.	
pephs3-031	pephs3	2	31	Reading	MY EXPERIENCES WITH COMPUTER GAMES	78	78	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-five-paragraph-narrative	5	Restored all five paragraphs around two illustrations; excluded the reading prompt, images, and furniture after checking pages 77 and 79.	
pephs3-032	pephs3	2	32	Reading	Little Women, written by Louisa May Alcott and published in 1868, is	80	80	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-merged-complete-adapted-fiction	37	Restored The Experiment across pages 80-81 with every printed speech and narrative paragraph in order; moved bibliographic matter to metadata and excluded images and furniture.	
pephs3-033	pephs3	2	33	Reading	"to lunch. I'm taking a vacation today."""	81	81	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Second half of The Experiment merged into pephs3-032; page 82 starts a new unit, so this is not published as a fragment.	
pephs3-034	pephs3	3	34	Reading	SMALL WASTE, BIG PROBLEM	85	85	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-adjacent-page-recovery	override-merged-complete-feature	5	Restored all five paragraphs across pages 85-86, including two concluding paragraphs missed by the baseline; excluded images, table, tasks, and furniture.	
pephs3-035	pephs3	3	35	Reading	A CLEAN, GREEN ENERGY FUTURE	87	87	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-merged-complete-feature	11	Restored the complete pages 87-88 renewable-energy feature with sections, pros, cons, and conclusion; excluded images and furniture.	
pephs3-036	pephs3	3	36	Reading	largest capacity, with over 80% generated in California. The Yangbajing Power Plant is the largest	88	88	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Continuation merged into pephs3-035; page 89 begins Unit 4, so it is not published as a fragment.	
pephs3-037	pephs3	4	37	Reading	FAN ZHONGYAN	92	92	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-adjacent-page-recovery	override-merged-complete-biography	7	Restored all seven paragraphs across pages 92-93, including retirement and conclusion missed by the baseline; excluded images, exercises, tasks, and furniture.	
pephs3-038	pephs3	4	38	Reading	AN EXCERPT FROM	94	94	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-merged-complete-adapted-excerpt	18	Restored all 18 paragraphs across pages 94-95, joining the cross-page sentence and preserving speech and thoughts; excluded source labels, images, and furniture.	
pephs3-039	pephs3	5	39	Reading	Using Words and Expressions	96	96	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-vocabulary-and-fill-in-exercises	0	Definitions, phrase matching, sentence blanks, and translations; no complete passage is printed.	
pephs3-040	pephs3	5	40	Reading	Listening and Speaking	98	98	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-line-by-line	override-complete-two-stanza-excerpt	2	Retained both printed Auld Lang Syne stanzas with lineation and Scots wording; excluded questions, listening notes, portrait, and furniture.	
pephs3-041	pephs3	5	41	Reading	E x PLORING POETRY IN CHINA	99	99	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-structural-split-and-adjacent-page-recovery	split-complete-article-and-three-poems	9	Restored the six-paragraph pages 99-100 article with its Mu Dan quotation and recovered three complete poems from page 101 as independent lessons; excluded tasks, images, and furniture.	
pephs3-042	pephs3	5	42	Reading	were first introduced to classical Chinese poetry by American poet Ezra Pound (1885–1973). He	100	100	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Second page merged into the complete pephs3-041 article after all three concluding paragraphs and the closing quotation were verified.	
pephs3-043	pephs3	5	43	Reading	THE GIFT	102	102	text	f0dc33129a755a33421d401b71a05cd1	normal	passed	2026-07-22	visual-structural-split	split-two-complete-poems	2	Split The Gift and On Children into independent lessons; preserved all printed lines and moved author attributions to metadata after checking pages 101 and 103.	
pephs4-001	pephs4	1	1	Reading and Thinking	Explore the relationship between humans and robots	9	9	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-nine-paragraph-selection	9	Restored pages 9-10 Satisfaction Guaranteed through the printed cliffhanger; excluded all instructions, charts, questions and unprinted audio continuation.	
pephs4-002	pephs4	1	2	Reading and Thinking	completely transformed, would be ready. his arms, bringing his face close to hers. She	10	10	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the three page-10 story paragraphs into pephs4-001 after checking their order; not an independent lesson.	
pephs4-003	pephs4	1	3	Reading and Thinking	Build up your vocabulary	11	11	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded vocabulary fragments, sentence completion and the incomplete AI cloze after checking pages 10 and 12.	
pephs4-004	pephs4	1	4	Reading and Thinking	Review useful structures	12	12	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded passive-voice fragments and the visibly incomplete Three-Body Problem cloze; checked pages 11 and 13.	
